,COUNTYFP,VAP,NAME,WVAP,BVAP,HVAP,LG18P_BARN,LG18P_KOBE,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,LG18PNone,LG18P_BARN_pct,LG18P_KOBE_pct,LG18PNone_pct
6376,55133,584,Mukwonago,527,4,23,24,16,30,584,1.0,0.9023972602739726,0.00684931506849315,0.039383561643835614,0.05136986301369863,544,0.0410958904109589,0.0273972602739726,0.9315068493150684
6377,55133,691,Mukwonago,628,3,27,29,19,33,691,1.0,0.9088277858176556,0.004341534008683068,0.03907380607814761,0.04775687409551375,643,0.041968162083936326,0.027496382054992764,0.9305354558610709
6378,55133,660,Mukwonago,627,3,17,25,16,13,660,1.0,0.95,0.004545454545454545,0.025757575757575757,0.019696969696969695,619,0.03787878787878788,0.024242424242424242,0.9378787878787879
6379,55133,582,Mukwonago,539,0,20,22,14,23,582,1.0,0.9261168384879725,0.0,0.03436426116838488,0.03951890034364261,546,0.037800687285223365,0.024054982817869417,0.9381443298969072
6380,55133,585,Mukwonago,525,3,21,27,17,36,585,1.0,0.8974358974358975,0.005128205128205128,0.035897435897435895,0.06153846153846154,541,0.046153846153846156,0.02905982905982906,0.9247863247863248
6381,55133,332,Mukwonago,287,5,25,13,8,15,332,1.0,0.8644578313253012,0.015060240963855422,0.07530120481927711,0.045180722891566265,311,0.0391566265060241,0.024096385542168676,0.9367469879518072
6382,55133,717,Mukwonago,669,3,17,24,15,28,717,1.0,0.9330543933054394,0.0041841004184100415,0.023709902370990237,0.03905160390516039,678,0.03347280334728033,0.02092050209205021,0.9456066945606695
6383,55133,670,Mukwonago,627,6,10,21,13,27,670,1.0,0.935820895522388,0.008955223880597015,0.014925373134328358,0.04029850746268657,636,0.03134328358208955,0.019402985074626865,0.9492537313432836
6384,55133,660,Mukwonago,587,2,36,24,16,35,660,1.0,0.8893939393939394,0.0030303030303030303,0.05454545454545454,0.05303030303030303,620,0.03636363636363636,0.024242424242424242,0.9393939393939394
6386,55133,406,Mukwonago,371,0,15,18,8,20,406,1.0,0.9137931034482759,0.0,0.03694581280788178,0.04926108374384237,380,0.04433497536945813,0.019704433497536946,0.9359605911330049
6387,55133,579,Mukwonago,531,7,22,27,9,19,579,1.0,0.917098445595855,0.012089810017271158,0.037996545768566495,0.03281519861830743,543,0.046632124352331605,0.015544041450777202,0.9378238341968912
6388,55133,620,Mukwonago,565,2,24,31,11,29,620,1.0,0.9112903225806451,0.0032258064516129032,0.03870967741935484,0.0467741935483871,578,0.05,0.017741935483870968,0.932258064516129
6389,55133,538,Mukwonago,517,6,9,22,12,6,538,1.0,0.9609665427509294,0.011152416356877323,0.016728624535315983,0.011152416356877323,504,0.040892193308550186,0.022304832713754646,0.9368029739776952
6390,55133,598,Mukwonago,569,1,7,21,11,21,598,1.0,0.9515050167224081,0.0016722408026755853,0.011705685618729096,0.03511705685618729,566,0.03511705685618729,0.01839464882943144,0.9464882943143813
6391,55133,737,Mukwonago,703,2,10,28,15,22,737,1.0,0.9538670284938942,0.0027137042062415195,0.013568521031207599,0.029850746268656716,694,0.037991858887381276,0.0203527815468114,0.9416553595658074
6392,55133,570,Mukwonago,525,3,29,26,11,13,570,1.0,0.9210526315789473,0.005263157894736842,0.05087719298245614,0.02280701754385965,533,0.0456140350877193,0.01929824561403509,0.9350877192982456
6393,55133,473,Mukwonago,434,0,16,24,10,23,473,1.0,0.9175475687103594,0.0,0.03382663847780127,0.048625792811839326,439,0.0507399577167019,0.021141649048625793,0.9281183932346723
6394,55133,327,Mukwonago,289,6,17,16,5,15,327,1.0,0.8837920489296636,0.01834862385321101,0.05198776758409786,0.045871559633027525,306,0.04892966360856269,0.01529051987767584,0.9357798165137615
6395,55133,656,Mukwonago,623,0,9,29,10,24,656,1.0,0.9496951219512195,0.0,0.013719512195121951,0.036585365853658534,617,0.04420731707317073,0.01524390243902439,0.9405487804878049
6396,55133,476,Mukwonago,449,1,14,22,7,12,476,1.0,0.9432773109243697,0.0021008403361344537,0.029411764705882353,0.025210084033613446,447,0.046218487394957986,0.014705882352941176,0.9390756302521008
6397,55133,569,Muskego,523,2,23,28,19,21,569,1.0,0.9191564147627417,0.0035149384885764497,0.040421792618629174,0.03690685413005272,522,0.0492091388400703,0.033391915641476276,0.9173989455184535
6398,55133,1284,Muskego,1205,4,32,71,49,43,1284,1.0,0.9384735202492211,0.003115264797507788,0.024922118380062305,0.03348909657320872,1164,0.05529595015576324,0.0381619937694704,0.9065420560747663
6399,55133,1043,Muskego,958,6,31,59,41,48,1043,1.0,0.9185043144774688,0.005752636625119847,0.029721955896452542,0.046021093000958774,943,0.05656759348034516,0.039309683604985615,0.9041227229146692
6400,55133,1172,Muskego,1075,5,43,44,47,49,1172,1.0,0.9172354948805461,0.004266211604095563,0.03668941979522184,0.041808873720136516,1081,0.03754266211604096,0.04010238907849829,0.9223549488054608
6401,55133,1369,Muskego,1298,6,21,54,56,44,1369,1.0,0.9481373265157049,0.004382761139517896,0.015339663988312637,0.03214024835646457,1259,0.039444850255661065,0.04090577063550037,0.9196493791088386
6402,55133,1549,Muskego,1451,6,46,72,55,46,1549,1.0,0.9367333763718528,0.003873466752743706,0.029696578437701744,0.029696578437701744,1422,0.046481601032924466,0.035506778566817304,0.9180116204002582
6403,55133,784,Muskego,742,2,15,34,26,25,784,1.0,0.9464285714285714,0.002551020408163265,0.01913265306122449,0.03188775510204082,724,0.04336734693877551,0.03316326530612245,0.923469387755102
6404,55133,632,Muskego,597,3,9,32,24,23,632,1.0,0.944620253164557,0.004746835443037975,0.014240506329113924,0.03639240506329114,576,0.05063291139240506,0.0379746835443038,0.9113924050632911
6405,55133,1261,Muskego,1204,5,20,62,51,32,1261,1.0,0.9547977795400476,0.003965107057890563,0.01586042823156225,0.025376685170499604,1148,0.04916732751784298,0.040444091990483745,0.9103885804916733
6406,55133,1164,Muskego,1058,9,40,54,44,57,1164,1.0,0.9089347079037801,0.007731958762886598,0.03436426116838488,0.04896907216494845,1066,0.04639175257731959,0.037800687285223365,0.915807560137457
6407,55133,1303,Muskego,1213,6,38,70,35,46,1303,1.0,0.930928626247122,0.004604758250191865,0.02916346891788181,0.035303146584804296,1198,0.05372217958557176,0.02686108979278588,0.9194167306216423
6408,55133,1272,Muskego,1187,4,40,70,36,41,1272,1.0,0.9331761006289309,0.0031446540880503146,0.031446540880503145,0.03223270440251572,1166,0.055031446540880505,0.02830188679245283,0.9166666666666666
6409,55133,1257,Muskego,1187,7,29,40,31,34,1257,1.0,0.9443118536197295,0.005568814638027049,0.023070803500397773,0.027048528241845664,1186,0.031821797931583136,0.024661893396976928,0.94351630867144
6410,55133,1590,Muskego,1497,5,34,54,41,54,1590,1.0,0.9415094339622642,0.0031446540880503146,0.021383647798742137,0.033962264150943396,1495,0.033962264150943396,0.02578616352201258,0.940251572327044
6411,55133,1873,Muskego,1734,4,55,66,35,80,1873,1.0,0.9257875066737854,0.002135611318739989,0.029364655632674853,0.04271222637479979,1772,0.03523758675920982,0.01868659903897491,0.9460758142018153
6412,55133,1268,Muskego,1159,8,32,63,33,69,1268,1.0,0.9140378548895899,0.006309148264984227,0.025236593059936908,0.05441640378548896,1172,0.04968454258675079,0.026025236593059938,0.9242902208201893
6413,55133,357,Nashotah,336,1,5,14,8,15,357,1.0,0.9411764705882353,0.0028011204481792717,0.014005602240896359,0.04201680672268908,335,0.0392156862745098,0.022408963585434174,0.938375350140056
6414,55133,658,Nashotah,611,3,14,26,15,30,658,1.0,0.9285714285714286,0.004559270516717325,0.02127659574468085,0.04559270516717325,617,0.03951367781155015,0.022796352583586626,0.9376899696048632
6416,55133,1586,New Berlin,1380,20,73,95,63,113,1586,1.0,0.8701134930643127,0.012610340479192938,0.046027742749054225,0.0712484237074401,1428,0.05989911727616646,0.03972257250945776,0.9003783102143758
6417,55133,1176,New Berlin,1049,13,70,65,53,44,1176,1.0,0.8920068027210885,0.011054421768707483,0.05952380952380952,0.03741496598639456,1058,0.055272108843537414,0.045068027210884355,0.8996598639455783
6418,55133,1721,New Berlin,1469,51,98,101,66,103,1721,1.0,0.8535735037768739,0.029633933759442184,0.05694363742010459,0.05984892504357931,1554,0.058686809994189425,0.03834979662986636,0.9029633933759442
6419,55133,1443,New Berlin,1292,14,40,76,71,97,1443,1.0,0.8953568953568953,0.009702009702009701,0.02772002772002772,0.06722106722106722,1296,0.05266805266805267,0.0492030492030492,0.8981288981288982
6420,55133,2155,New Berlin,1921,36,64,117,72,134,2155,1.0,0.891415313225058,0.016705336426914155,0.029698375870069606,0.062180974477958235,1966,0.054292343387471,0.03341067285382831,0.9122969837587007
6421,55133,861,New Berlin,772,9,17,46,32,63,861,1.0,0.8966318234610917,0.010452961672473868,0.019744483159117306,0.07317073170731707,783,0.053426248548199766,0.03716608594657375,0.9094076655052264
6422,55133,139,New Berlin,119,0,5,6,0,15,139,1.0,0.8561151079136691,0.0,0.03597122302158273,0.1079136690647482,133,0.04316546762589928,0.0,0.9568345323741008
6423,55133,2155,New Berlin,1878,29,113,110,77,135,2155,1.0,0.871461716937355,0.01345707656612529,0.05243619489559165,0.06264501160092807,1968,0.05104408352668213,0.0357308584686775,0.9132250580046404
6424,55133,1988,New Berlin,1707,53,70,114,47,158,1988,1.0,0.8586519114688129,0.02665995975855131,0.035211267605633804,0.079476861167002,1827,0.05734406438631791,0.023641851106639838,0.9190140845070423
6425,55133,319,New Berlin,287,0,14,14,9,18,319,1.0,0.8996865203761756,0.0,0.0438871473354232,0.05642633228840126,296,0.0438871473354232,0.02821316614420063,0.9278996865203761
6426,55133,755,New Berlin,711,0,16,33,13,28,755,1.0,0.9417218543046357,0.0,0.02119205298013245,0.03708609271523179,709,0.04370860927152318,0.017218543046357615,0.9390728476821192
6427,55133,190,New Berlin,169,2,8,9,7,11,190,1.0,0.8894736842105263,0.010526315789473684,0.042105263157894736,0.05789473684210526,174,0.04736842105263158,0.03684210526315789,0.9157894736842105
6428,55133,257,New Berlin,226,2,21,4,8,8,257,1.0,0.8793774319066148,0.007782101167315175,0.08171206225680934,0.0311284046692607,245,0.01556420233463035,0.0311284046692607,0.953307392996109
6429,55133,15,New Berlin,10,1,3,0,0,1,15,1.0,0.6666666666666666,0.06666666666666667,0.2,0.06666666666666667,15,0.0,0.0,1.0
6430,55133,1494,New Berlin,1371,6,55,61,38,62,1494,1.0,0.9176706827309237,0.004016064257028112,0.03681392235609103,0.041499330655957165,1395,0.040829986613119144,0.025435073627844713,0.9337349397590361
6431,55133,2011,New Berlin,1735,25,58,106,52,193,2011,1.0,0.8627548483341622,0.012431626056688214,0.028841372451516658,0.09597215315763302,1853,0.05271009448035803,0.025857782197911485,0.9214321233217305
6432,55133,344,New Berlin,307,0,14,17,10,23,344,1.0,0.8924418604651163,0.0,0.040697674418604654,0.06686046511627906,317,0.04941860465116279,0.029069767441860465,0.9215116279069767
6433,55133,2488,New Berlin,2239,51,69,147,92,129,2488,1.0,0.89991961414791,0.0204983922829582,0.027733118971061094,0.05184887459807074,2249,0.05908360128617363,0.03697749196141479,0.9039389067524116
6434,55133,265,New Berlin,224,3,15,8,11,23,265,1.0,0.8452830188679246,0.011320754716981131,0.05660377358490566,0.08679245283018867,246,0.03018867924528302,0.04150943396226415,0.9283018867924528
6435,55133,428,New Berlin,384,1,20,10,18,23,428,1.0,0.897196261682243,0.002336448598130841,0.04672897196261682,0.053738317757009345,400,0.02336448598130841,0.04205607476635514,0.9345794392523364
6436,55133,1646,New Berlin,1411,6,64,93,60,165,1646,1.0,0.8572296476306197,0.0036452004860267314,0.038882138517618466,0.10024301336573511,1493,0.056500607533414335,0.03645200486026731,0.9070473876063183
6437,55133,1606,New Berlin,1371,33,49,108,65,153,1606,1.0,0.8536737235367372,0.02054794520547945,0.030510585305105854,0.09526774595267747,1433,0.06724782067247821,0.040473225404732256,0.8922789539227896
6438,55133,1025,New Berlin,927,11,24,56,62,63,1025,1.0,0.904390243902439,0.010731707317073172,0.023414634146341463,0.06146341463414634,907,0.054634146341463415,0.06048780487804878,0.8848780487804878
6439,55133,1918,New Berlin,1667,6,59,107,64,186,1918,1.0,0.8691345151199166,0.0031282586027111575,0.030761209593326382,0.09697601668404589,1747,0.05578727841501564,0.03336809176225235,0.9108446298227321
6440,55133,961,New Berlin,876,12,37,47,27,36,961,1.0,0.9115504682622269,0.012486992715920915,0.03850156087408949,0.037460978147762745,887,0.04890738813735692,0.02809573361082206,0.922996878251821
6441,55133,1618,New Berlin,1482,10,61,62,36,65,1618,1.0,0.9159456118665018,0.006180469715698393,0.0377008652657602,0.040173053152039555,1520,0.038318912237330034,0.022249690976514216,0.9394313967861557
6442,55133,1959,New Berlin,1835,15,33,97,64,76,1959,1.0,0.9367023991832568,0.007656967840735069,0.016845329249617153,0.03879530372639101,1798,0.049515058703420115,0.03266972945380296,0.9178152118427769
6443,55133,474,North Prairie,447,2,8,20,13,17,474,1.0,0.9430379746835443,0.004219409282700422,0.016877637130801686,0.035864978902953586,441,0.04219409282700422,0.027426160337552744,0.930379746835443
6444,55133,729,North Prairie,694,3,14,27,18,18,729,1.0,0.9519890260631001,0.00411522633744856,0.019204389574759947,0.024691358024691357,684,0.037037037037037035,0.024691358024691357,0.9382716049382716
6445,55133,479,North Prairie,453,4,8,20,13,14,479,1.0,0.9457202505219207,0.008350730688935281,0.016701461377870562,0.029227557411273485,446,0.04175365344467641,0.027139874739039668,0.9311064718162839
6446,55133,2580,Oconomowoc,2403,17,59,120,51,101,2580,1.0,0.9313953488372093,0.006589147286821705,0.022868217054263566,0.03914728682170543,2409,0.046511627906976744,0.019767441860465116,0.9337209302325581
6447,55133,712,Oconomowoc,652,4,17,55,23,39,712,1.0,0.9157303370786517,0.0056179775280898875,0.023876404494382022,0.054775280898876406,634,0.07724719101123595,0.032303370786516857,0.8904494382022472
6448,55133,1045,Oconomowoc,956,14,32,75,32,43,1045,1.0,0.9148325358851674,0.013397129186602871,0.03062200956937799,0.04114832535885168,938,0.07177033492822966,0.03062200956937799,0.8976076555023923
6449,55133,969,Oconomowoc,922,2,27,49,25,18,969,1.0,0.9514963880288958,0.0020639834881320948,0.02786377708978328,0.018575851393188854,895,0.05056759545923633,0.025799793601651185,0.9236326109391125
6450,55133,1259,Oconomowoc,1188,11,22,66,34,38,1259,1.0,0.9436060365369341,0.008737092930897538,0.017474185861795076,0.030182684670373314,1159,0.05242255758538523,0.027005559968228753,0.920571882446386
6451,55133,999,Oconomowoc,932,10,24,54,28,33,999,1.0,0.9329329329329329,0.01001001001001001,0.024024024024024024,0.03303303303303303,917,0.05405405405405406,0.028028028028028028,0.9179179179179179
6452,55133,1063,Oconomowoc,960,20,45,54,30,38,1063,1.0,0.90310442144873,0.01881467544684854,0.04233301975540922,0.03574788334901223,979,0.05079962370649106,0.028222013170272814,0.9209783631232361
6453,55133,1368,Oconomowoc,1219,16,83,58,32,50,1368,1.0,0.8910818713450293,0.011695906432748537,0.06067251461988304,0.03654970760233918,1278,0.04239766081871345,0.023391812865497075,0.9342105263157895
6454,55133,715,Oconomowoc,630,11,39,32,18,35,715,1.0,0.8811188811188811,0.015384615384615385,0.05454545454545454,0.04895104895104895,665,0.044755244755244755,0.025174825174825177,0.9300699300699301
6455,55133,1320,Oconomowoc,1238,12,34,67,32,36,1320,1.0,0.9378787878787879,0.00909090909090909,0.025757575757575757,0.02727272727272727,1221,0.05075757575757576,0.024242424242424242,0.925
6456,55133,1320,Oconomowoc,1211,7,56,77,37,46,1320,1.0,0.9174242424242425,0.005303030303030303,0.04242424242424243,0.03484848484848485,1206,0.058333333333333334,0.02803030303030303,0.9136363636363637
6457,55133,482,Oconomowoc,456,1,8,23,11,17,482,1.0,0.946058091286307,0.002074688796680498,0.016597510373443983,0.035269709543568464,448,0.04771784232365145,0.022821576763485476,0.9294605809128631
6458,55133,97,Oconomowoc,91,0,1,3,1,5,97,1.0,0.9381443298969072,0.0,0.010309278350515464,0.05154639175257732,93,0.030927835051546393,0.010309278350515464,0.9587628865979382
6462,55133,792,Oconomowoc,762,5,14,34,17,11,792,1.0,0.9621212121212122,0.006313131313131313,0.017676767676767676,0.013888888888888888,741,0.04292929292929293,0.021464646464646464,0.9356060606060606
6463,55133,821,Oconomowoc,781,5,7,36,18,28,821,1.0,0.951278928136419,0.0060901339829476245,0.008526187576126675,0.0341047503045067,767,0.0438489646772229,0.02192448233861145,0.9342265529841657
6464,55133,858,Oconomowoc,819,1,9,45,20,29,858,1.0,0.9545454545454546,0.0011655011655011655,0.01048951048951049,0.0337995337995338,793,0.05244755244755245,0.023310023310023312,0.9242424242424242
6465,55133,1008,Oconomowoc,942,10,24,42,21,32,1008,1.0,0.9345238095238095,0.00992063492063492,0.023809523809523808,0.031746031746031744,945,0.041666666666666664,0.020833333333333332,0.9375
6466,55133,1084,Oconomowoc,1033,0,17,43,21,34,1084,1.0,0.9529520295202952,0.0,0.015682656826568265,0.03136531365313653,1020,0.03966789667896679,0.01937269372693727,0.940959409594096
6467,55133,720,Oconomowoc,683,5,16,39,17,16,720,1.0,0.9486111111111111,0.006944444444444444,0.022222222222222223,0.022222222222222223,664,0.05416666666666667,0.02361111111111111,0.9222222222222223
6468,55133,510,Oconomowoc,485,0,10,30,13,15,510,1.0,0.9509803921568627,0.0,0.0196078431372549,0.029411764705882353,467,0.058823529411764705,0.025490196078431372,0.9156862745098039
6469,55133,535,Oconomowoc,515,0,6,26,13,14,535,1.0,0.9626168224299065,0.0,0.011214953271028037,0.026168224299065422,496,0.048598130841121495,0.024299065420560748,0.9271028037383178
6470,55133,689,Oconomowoc,654,2,9,33,16,24,689,1.0,0.9492017416545718,0.002902757619738752,0.013062409288824383,0.03483309143686502,640,0.047895500725689405,0.023222060957910014,0.9288824383164006
6471,55133,51,Oconomowoc,37,0,7,1,0,7,51,1.0,0.7254901960784313,0.0,0.13725490196078433,0.13725490196078433,50,0.0196078431372549,0.0,0.9803921568627451
6472,55133,469,Oconomowoc Lake,443,2,15,24,8,9,469,1.0,0.9445628997867804,0.0042643923240938165,0.031982942430703626,0.019189765458422176,437,0.0511727078891258,0.017057569296375266,0.9317697228144989
