,COUNTY,VAP,NAME,WVAP,SEN12PD_BC,SEN12PD_CM,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,SEN12PDNone,SEN12PD_BC_pct,SEN12PD_CM_pct,SEN12PDNone_pct
1086,Baltimore City,2203,Baltimore City Precinct 15-023,61,129,30,2142,2203,1,0.027689514298683614,0.9723104857013164,2044,0.05855651384475715,0.013617793917385384,0.9278256922378575
1087,Baltimore City,1066,Baltimore City Precinct 13-005,806,54,4,260,1066,1,0.7560975609756098,0.24390243902439024,1008,0.05065666041275797,0.00375234521575985,0.9455909943714822
1088,Baltimore City,1038,Baltimore City Precinct 27-048,156,158,34,882,1038,1,0.15028901734104047,0.8497109826589595,846,0.15221579961464354,0.03275529865125241,0.815028901734104
1089,Baltimore City,827,Baltimore City Precinct 27-043,692,133,13,135,827,1,0.8367593712212817,0.16324062877871826,681,0.1608222490931076,0.015719467956469165,0.8234582829504232
1090,Baltimore City,1140,Baltimore City Precinct 27-050,691,205,32,449,1140,1,0.606140350877193,0.393859649122807,903,0.17982456140350878,0.028070175438596492,0.7921052631578948
1091,Baltimore City,390,Baltimore City Precinct 27-051,146,36,1,244,390,1,0.37435897435897436,0.6256410256410256,353,0.09230769230769231,0.002564102564102564,0.9051282051282051
1092,Baltimore City,2674,Baltimore City Precinct 27-049,2164,363,34,510,2674,1,0.8092744951383695,0.1907255048616305,2277,0.1357516828721017,0.012715033657442034,0.8515332834704562
1094,Baltimore City,777,Baltimore City Precinct 13-006,30,71,28,747,777,1,0.03861003861003861,0.9613899613899614,678,0.09137709137709138,0.036036036036036036,0.8725868725868726
1095,Baltimore City,1244,Baltimore City Precinct 13-004,1098,72,5,146,1244,1,0.882636655948553,0.11736334405144695,1167,0.05787781350482315,0.0040192926045016075,0.9381028938906752
1096,Baltimore City,2273,Baltimore City Precinct 13-003,1980,116,17,293,2273,1,0.8710954685437747,0.12890453145622524,2140,0.05103387593488781,0.007479102507699076,0.9414870215574132
1097,Baltimore City,2199,Baltimore City Precinct 13-011,1953,132,10,246,2199,1,0.888130968622101,0.11186903137789904,2057,0.06002728512960437,0.004547521600727604,0.935425193269668
1098,Baltimore City,1290,Baltimore City Precinct 13-012,1174,105,10,116,1290,1,0.9100775193798449,0.08992248062015504,1175,0.08139534883720931,0.007751937984496124,0.9108527131782945
1099,Baltimore City,2558,Baltimore City Precinct 13-001,1793,199,7,765,2558,1,0.700938232994527,0.29906176700547304,2352,0.07779515246286162,0.002736512900703675,0.9194683346364347
1100,Baltimore City,1628,Baltimore City Precinct 27-047,1104,81,6,524,1628,1,0.6781326781326781,0.32186732186732187,1541,0.049754299754299756,0.0036855036855036856,0.9465601965601965
1101,Baltimore City,1385,Baltimore City Precinct 13-002,1103,112,8,282,1385,1,0.7963898916967509,0.2036101083032491,1265,0.08086642599277978,0.005776173285198556,0.9133574007220217
